src,dst,edgeType,targetLaw
art:Cap.606/2,law:Cap.605,EXTERNAL_REF,Cap. 605
art:Cap.606/2,law:S.L.327.431,EXTERNAL_REF,S.L. 327.431
art:Cap.606/2,art:Cap.606/15,INTERNAL_REF,
art:Cap.606/2,art:Cap.606/15,INTERNAL_REF,
art:Cap.606/3,law:Cap.605,EXTERNAL_REF,Cap. 605
art:Cap.606/3,art:Cap.606/3,INTERNAL_REF,
art:Cap.606/3,art:Cap.606/3,INTERNAL_REF,
art:Cap.606/3,art:Cap.606/3,INTERNAL_REF,
art:Cap.606/3,art:Cap.606/3,INTERNAL_REF,
art:Cap.606/4,art:Cap.606/3,INTERNAL_REF,
art:Cap.606/4,art:Cap.606/4,INTERNAL_REF,
art:Cap.606/4,art:Cap.606/4,INTERNAL_REF,
art:Cap.606/4,art:Cap.606/4,INTERNAL_REF,
art:Cap.606/4,art:Cap.606/4,INTERNAL_REF,
art:Cap.606/6,art:Cap.606/6,INTERNAL_REF,
art:Cap.606/7,law:Cap.273,EXTERNAL_REF,Cap. 273
art:Cap.606/8,law:Cap.490,EXTERNAL_REF,Cap. 490
art:Cap.606/8,art:Cap.606/6,INTERNAL_REF,
art:Cap.606/8,law:Cap.490,EXTERNAL_REF,Cap. 490
art:Cap.606/8,art:Cap.606/8,INTERNAL_REF,
art:Cap.606/9,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/9,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/9,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/9,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/11,law:Cap.518,EXTERNAL_REF,Cap. 518
art:Cap.606/11,law:Cap.451,EXTERNAL_REF,Cap. 451
art:Cap.606/11,art:Cap.606/11,INTERNAL_REF,
art:Cap.606/11,art:Cap.606/11,INTERNAL_REF,
art:Cap.606/11,art:Cap.606/11,INTERNAL_REF,
art:Cap.606/11,law:S.L.451.03,EXTERNAL_REF,S.L. 451.03
art:Cap.606/11,law:S.L.451.03,EXTERNAL_REF,S.L. 451.03
art:Cap.606/12,art:Cap.606/11,INTERNAL_REF,
art:Cap.606/13,law:Cap.518,EXTERNAL_REF,Cap. 518
art:Cap.606/13,law:Cap.518,EXTERNAL_REF,Cap. 518
art:Cap.606/13,law:Cap.451,EXTERNAL_REF,Cap. 451
art:Cap.606/13,art:Cap.606/13,INTERNAL_REF,
art:Cap.606/13,art:Cap.606/13,INTERNAL_REF,
art:Cap.606/13,art:Cap.606/13,INTERNAL_REF,
art:Cap.606/13,art:Cap.606/13,INTERNAL_REF,
art:Cap.606/14,law:Cap.518,EXTERNAL_REF,Cap. 518
art:Cap.606/14,law:Cap.518,EXTERNAL_REF,Cap. 518
art:Cap.606/14,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/14,law:Cap.451,EXTERNAL_REF,Cap. 451
art:Cap.606/14,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/14,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/14,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/14,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/16,art:Cap.606/16,INTERNAL_REF,
art:Cap.606/17,art:Cap.606/17,INTERNAL_REF,
art:Cap.606/17,art:Cap.606/17,INTERNAL_REF,
art:Cap.606/18,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/18,art:Cap.606/18,INTERNAL_REF,
art:Cap.606/23,law:EducationAct,EXTERNAL_REF,Education Act
art:Cap.606/23,law:EducationAct,EXTERNAL_REF,Education Act
art:Cap.606/23,law:EducationAct,EXTERNAL_REF,Education Act
art:Cap.606/23,law:EducationAct,EXTERNAL_REF,Education Act
art:Cap.606/24,art:Cap.606/13,INTERNAL_REF,
art:Cap.606/24,art:Cap.606/14,INTERNAL_REF,
art:Cap.606/25,art:Cap.606/First Schedule,INTERNAL_REF,
art:Cap.606/25,art:Cap.606/Second Schedule,INTERNAL_REF,
art:Cap.606/25,law:S.L.217.22,EXTERNAL_REF,S.L. 217.22
art:Cap.606/25,law:Cap.327.,EXTERNAL_REF,Cap. 327.
art:Cap.606/25,law:Cap.606,EXTERNAL_REF,Cap. 606
art:Cap.606/25,law:S.L.327.02,EXTERNAL_REF,S.L. 327.02
art:Cap.606/25,law:S.L.327.43,EXTERNAL_REF,S.L. 327.43
art:Cap.606/25,law:S.L.327.02,EXTERNAL_REF,S.L. 327.02
art:Cap.606/25,law:S.L.606.01,EXTERNAL_REF,S.L. 606.01
art:Cap.607/2,art:theConstitution/124,EXTERNAL_REF,the Constitution
art:Cap.607/2,art:Cap.451/6,EXTERNAL_REF,Cap. 451
art:Cap.607/3,law:Cap.327,EXTERNAL_REF,Cap. 327
art:Cap.607/3,art:Cap.607/17,INTERNAL_REF,
art:Cap.607/5,art:Cap.607/4,INTERNAL_REF,
art:Cap.607/5,law:Regulation(EU)2016/679,EXTERNAL_REF,Regulation (EU) 2016/679
art:Cap.607/5,law:Cap.586,EXTERNAL_REF,Cap. 586
art:Cap.607/6,art:PublicAdministrationAct(Cap.595)/33,EXTERNAL_REF,Public Administration Act (Cap. 595)
art:Cap.607/8,art:Cap.607/17,INTERNAL_REF,
art:Cap.607/12,art:Cap.607/17,INTERNAL_REF,
art:Cap.607/17,art:Cap.607/9,INTERNAL_REF,
art:Cap.607/19,law:Cap.9,EXTERNAL_REF,Cap. 9
art:Cap.607/26,law:Cap.385,EXTERNAL_REF,Cap. 385
art:Cap.607/27,law:Cap.327,EXTERNAL_REF,Cap. 327
art:Cap.607/27,law:Cap.327,EXTERNAL_REF,Cap. 327
art:Cap.608/3,art:Cap.608/2,INTERNAL_REF,
art:Cap.608/3,law:Cap.174,EXTERNAL_REF,Cap. 174
art:Cap.608/4,law:Cap.575,EXTERNAL_REF,Cap. 575
art:Cap.609/2,law:Cap.465,EXTERNAL_REF,Cap. 465
art:Cap.609/3,art:Cap.609/26,INTERNAL_REF,
art:Cap.609/3,art:Cap.609/27,INTERNAL_REF,
art:Cap.609/3,law:Cap.465,EXTERNAL_REF,Cap. 465
art:Cap.609/4,art:Cap.609/3,INTERNAL_REF,
art:Cap.609/5,art:Cap.609/3,INTERNAL_REF,
art:Cap.609/7,law:Cap.465,EXTERNAL_REF,Cap. 465
art:Cap.61/2,art:theConstitutionofMalta/124,EXTERNAL_REF,the Constitution of Malta
art:Cap.61/10,art:Cap.61/9,INTERNAL_REF,
art:Cap.61/10,art:Cap.61/10,INTERNAL_REF,
art:Cap.61/10,law:Cap.217,EXTERNAL_REF,Cap. 217
art:Cap.61/11,art:Cap.61/3,INTERNAL_REF,
art:Cap.61/11,art:Cap.61/4,INTERNAL_REF,
art:Cap.61/11,art:Cap.61/5,INTERNAL_REF,
art:Cap.61/11,art:Cap.61/6,INTERNAL_REF,
art:Cap.61/11,art:Cap.61/10,INTERNAL_REF,
art:Cap.610/2,law:Regulation(EC)No.713/2009,EXTERNAL_REF,Regulation (EC) No. 713/2009
art:Cap.610/2,law:Regulation(EC)No.714/2009,EXTERNAL_REF,Regulation (EC) No. 714/2009
art:Cap.610/2,law:Regulation(EC)No.715/2009,EXTERNAL_REF,Regulation (EC) No. 715/2009
art:Cap.610/2,art:RegulatorforEnergyandWaterServicesAct/3,EXTERNAL_REF,Regulator for Energy and Water Services Act
art:Cap.610/2,law:Regulation(EU)No.1227/2011,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/3,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/4,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/5,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/8,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/9,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/15,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:Regulation(EU)No.1227/2011/17,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/2,art:AdministrativeJusticeAct/5,EXTERNAL_REF,Administrative Justice Act
art:Cap.610/3,law:Regulation(EU)No.1227/2011,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/3,law:Regulation(EU)No.1227/2011,EXTERNAL_REF,Regulation (EU) No. 1227/2011
art:Cap.610/4,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/4,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/5,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,law:Cap.545,EXTERNAL_REF,Cap. 545
art:Cap.610/6,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/5,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/5,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/5,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/5,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/6,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/4,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/5,INTERNAL_REF,
art:Cap.610/6,art:Cap.610/11,INTERNAL_REF,
art:Cap.610/7,law:Cap.545,EXTERNAL_REF,Cap. 545
art:Cap.610/7,art:Cap.610/7,INTERNAL_REF,
art:Cap.610/8,art:Cap.610/8,INTERNAL_REF,
art:Cap.610/8,art:Cap.12/381,EXTERNAL_REF,Cap. 12
art:Cap.610/8,art:Cap.12/382,EXTERNAL_REF,Cap. 12
art:Cap.610/8,art:Cap.610/8,INTERNAL_REF,
art:Cap.610/8,art:Cap.610/8,INTERNAL_REF,
art:Cap.610/8,art:Cap.610/13,INTERNAL_REF,
art:Cap.610/8,art:Cap.610/8,INTERNAL_REF,
art:Cap.610/8,art:Cap.9/554,EXTERNAL_REF,Cap. 9
art:Cap.610/9,art:Cap.610/9,INTERNAL_REF,
art:Cap.610/9,art:Cap.610/7,INTERNAL_REF,
art:Cap.610/11,law:Cap.545,EXTERNAL_REF,Cap. 545
art:Cap.610/11,art:Cap.610/12,INTERNAL_REF,
art:Cap.610/11,art:Cap.610/6,INTERNAL_REF,
art:Cap.610/11,art:Cap.610/7,INTERNAL_REF,
art:Cap.610/12,law:Cap.545,EXTERNAL_REF,Cap. 545
art:Cap.610/14,art:Cap.610/12,INTERNAL_REF,
art:Cap.611/2,art:Cap.611/Schedule I,INTERNAL_REF,
art:Cap.611/2,art:Cap.611/Schedule,INTERNAL_REF,
art:Cap.611/3,art:Cap.611/Schedule II,INTERNAL_REF,
art:Cap.611/3,art:Cap.611/Schedule,INTERNAL_REF,
art:Cap.611/4,art:Cap.611/Schedules,INTERNAL_REF,
art:Cap.612/2,art:Cap.451/2,EXTERNAL_REF,Cap. 451
art:Cap.612/2,law:Cap.451,EXTERNAL_REF,Cap. 451
art:Cap.612/2,law:S.L.451.03,EXTERNAL_REF,S.L. 451.03
art:Cap.612/3,art:Cap.612/3,INTERNAL_REF,
art:Cap.612/3,art:Cap.612/3,INTERNAL_REF,
art:Cap.612/3,art:Cap.612/3,INTERNAL_REF,
art:Cap.612/3,art:Cap.612/3,INTERNAL_REF,
art:Cap.612/3,art:Cap.612/3,INTERNAL_REF,
art:Cap.612/5,art:Cap.612/5,INTERNAL_REF,
art:Cap.612/6,art:Cap.612/6,INTERNAL_REF,
art:Cap.612/6,art:Cap.612/6,INTERNAL_REF,
art:Cap.612/6,art:Cap.451/2,EXTERNAL_REF,Cap. 451
art:Cap.612/6,law:S.L.451.03,EXTERNAL_REF,S.L. 451.03
art:Cap.612/6,reg:S.L.451.03/8,EXTERNAL_REF,S.L. 451.03
art:Cap.612/6,reg:S.L.451.03/9,EXTERNAL_REF,S.L. 451.03
art:Cap.612/6,reg:S.L.451.03/9,EXTERNAL_REF,S.L. 451.03
art:Cap.613/2,art:Cap.613/3,INTERNAL_REF,
art:Cap.613/2,art:Cap.613/5,INTERNAL_REF,
art:Cap.613/2,art:Cap.613/4,INTERNAL_REF,
art:Cap.613/4,art:Cap.613/5,INTERNAL_REF,
art:Cap.613/5,law:Cap.421,EXTERNAL_REF,Cap. 421
art:Cap.613/10,law:Cap.421,EXTERNAL_REF,Cap. 421
art:Cap.613/10,art:Cap.613/10,INTERNAL_REF,
art:Cap.614/2,art:Cap.614/Part III,INTERNAL_REF,
art:Cap.614/2,law:Cap.16,EXTERNAL_REF,Cap. 16
art:Cap.614/2,art:Cap.16/149,EXTERNAL_REF,Cap. 16
art:Cap.614/2,law:Cap.55,EXTERNAL_REF,Cap. 55
art:Cap.614/2,law:CouncilRegulation(EU)2016/1104,EXTERNAL_REF,Council Regulation (EU) 2016/1104
art:Cap.614/4,law:ActXXII.2025.14,EXTERNAL_REF,Act XXII.2025.14
art:Cap.614/4,art:Cap.614/4,INTERNAL_REF,
art:Cap.614/5,art:Cap.16/251,EXTERNAL_REF,Cap. 16
art:Cap.614/5,art:Cap.614/Schedule,INTERNAL_REF,
art:Cap.614/8,art:Cap.614/Part III,INTERNAL_REF,
art:Cap.614/9,art:Cap.55/45A,EXTERNAL_REF,Cap. 55
art:Cap.614/12,art:Cap.16/1322,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1323,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1325,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1326,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1327,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1328,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1329,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1330,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1331,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1332,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.16/1333,EXTERNAL_REF,Cap. 16
art:Cap.614/12,art:Cap.614/11,INTERNAL_REF,
art:Cap.614/13,law:Cap.16,EXTERNAL_REF,Cap. 16
art:Cap.614/13,art:Cap.318/30,EXTERNAL_REF,Cap. 318
art:Cap.614/13,law:Cap.318,EXTERNAL_REF,Cap. 318
art:Cap.614/13,art:Cap.318/46,EXTERNAL_REF,Cap. 318
art:Cap.614/13,art:Cap.318/66,EXTERNAL_REF,Cap. 318
art:Cap.614/13,art:Cap.318/76A,EXTERNAL_REF,Cap. 318
art:Cap.614/13,art:Cap.318/30,EXTERNAL_REF,Cap. 318
art:Cap.614/13,law:Cap.318,EXTERNAL_REF,Cap. 318
art:Cap.614/13,art:Cap.318/73,EXTERNAL_REF,Cap. 318
art:Cap.614/13,law:Cap.318,EXTERNAL_REF,Cap. 318
art:Cap.614/13,law:Cap.318,EXTERNAL_REF,Cap. 318
art:Cap.614/13,law:Cap.318,EXTERNAL_REF,Cap. 318
art:Cap.614/15,art:Cap.614/15,INTERNAL_REF,
art:Cap.614/15,law:Cap.413,EXTERNAL_REF,Cap. 413
art:Cap.614/17,art:Cap.614/21,INTERNAL_REF,
art:Cap.614/17,art:Cap.614/14,INTERNAL_REF,
art:Cap.614/17,art:CivilCodeCap.16/37,EXTERNAL_REF,Civil Code Cap. 16
art:Cap.614/18,art:Cap.614/14,INTERNAL_REF,
art:Cap.614/18,law:CivilCodeCap.16,EXTERNAL_REF,Civil Code Cap. 16
art:Cap.614/18,art:Cap.614/14,INTERNAL_REF,
art:Cap.614/18,law:Cap.16,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/38,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/40,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/41,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/44,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/45,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/48,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/51,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/52,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/53,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/58,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/62,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/63,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/64,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/65,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/39,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/46,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/46A,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/47,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/54,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/55,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/55A,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/56,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/56A,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/57,EXTERNAL_REF,Cap. 16
art:Cap.614/18,art:Cap.16/61,EXTERNAL_REF,Cap. 16
art:Cap.614/23,law:S.L.12.20,EXTERNAL_REF,S.L. 12.20
art:Cap.614/27,art:Cap.16/1028A,EXTERNAL_REF,Cap. 16
art:Cap.614/27,art:Cap.16/1028B,EXTERNAL_REF,Cap. 16
art:Cap.614/27,art:Cap.614/27,INTERNAL_REF,
art:Cap.614/27,art:Cap.614/27,INTERNAL_REF,
art:Cap.614/30,law:Cap.571,EXTERNAL_REF,Cap. 571
art:Cap.614/30,law:Cap.571,EXTERNAL_REF,Cap. 571
art:Cap.614/30,law:Cap.571,EXTERNAL_REF,Cap. 571
art:Cap.614/32,law:Cap.571,EXTERNAL_REF,Cap. 571
art:Cap.616/2,art:Cap.616/Second Schedule,INTERNAL_REF,
art:Cap.616/2,art:Cap.616/First Schedule,INTERNAL_REF,
art:Cap.616/2,art:theConstitutionofMalta/124,EXTERNAL_REF,the Constitution of Malta
art:Cap.616/4,art:Cap.616/3,INTERNAL_REF,
art:Cap.616/4,art:Cap.616/4,INTERNAL_REF,
art:Cap.617/2,art:CouncilRegulation(EU)2020/672of19May2020/11,EXTERNAL_REF,Council Regulation (EU) 2020/672 of 19 May 2020
art:Cap.617/2,art:Cap.617/Second Schedule,INTERNAL_REF,
art:Cap.617/2,art:Cap.617/First Schedule,INTERNAL_REF,
art:Cap.617/2,art:theConstitutionofMalta/124,EXTERNAL_REF,the Constitution of Malta
art:Cap.617/3,art:CouncilRegulation(EU)2020/672of19May2020/11,EXTERNAL_REF,Council Regulation (EU) 2020/672 of 19 May 2020
art:Cap.617/4,art:Cap.617/3,INTERNAL_REF,
art:Cap.617/4,art:Cap.617/6,INTERNAL_REF,
art:Cap.617/6,art:Cap.617/9,INTERNAL_REF,
art:Cap.617/6,art:Cap.617/1,INTERNAL_REF,
art:Cap.617/6,art:Cap.617/3,INTERNAL_REF,
art:Cap.617/6,art:Cap.617/1,INTERNAL_REF,
art:Cap.617/8,"art:Regulation(EU,Euratom)2018/1046/220",EXTERNAL_REF,"Regulation (EU, Euratom) 2018/1046"
art:Cap.617/8,art:Cap.617/3,INTERNAL_REF,
art:Cap.617/9,art:Cap.617/5,INTERNAL_REF,
art:Cap.617/9,art:Cap.617/5,INTERNAL_REF,
art:Cap.617/11,art:Cap.617/2,INTERNAL_REF,
art:Cap.617/11,art:Cap.617/12,INTERNAL_REF,
art:Cap.617/11,art:Cap.617/12,INTERNAL_REF,
art:Cap.617/11,art:Cap.617/11,INTERNAL_REF,
art:Cap.617/11,law:Regulation(EC)No332/2002,EXTERNAL_REF,Regulation (EC) No 332/2002
art:Cap.617/11,art:Cap.617/11,INTERNAL_REF,
art:Cap.617/11,"art:Regulation(EU,Euratom)2018/1046/21",EXTERNAL_REF,"Regulation (EU, Euratom) 2018/1046"
art:Cap.617/12,art:Cap.617/11,INTERNAL_REF,
art:Cap.617/12,art:Cap.617/5,INTERNAL_REF,
art:Cap.617/12,art:Cap.617/6,INTERNAL_REF,
art:Cap.617/4,art:Cap.617/14,INTERNAL_REF,
art:Cap.617/4,art:Cap.617/1,INTERNAL_REF,
art:Cap.617/13,"art:Regulation(EU,Euratom)2018/1046/220",EXTERNAL_REF,"Regulation (EU, Euratom) 2018/1046"
art:Cap.617/13,art:Cap.617/3,INTERNAL_REF,
art:Cap.617/14,art:Cap.617/12,INTERNAL_REF,
art:Cap.617/14,"art:Regulation(EU,Euratom)2018/1046/250",EXTERNAL_REF,"Regulation (EU, Euratom) 2018/1046"
art:Cap.617/14,art:Cap.617/14,INTERNAL_REF,
art:Cap.618/2,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.618/2,law:S.L.373.01,EXTERNAL_REF,S.L. 373.01
art:Cap.618/2,law:Cap.330,EXTERNAL_REF,Cap. 330
art:Cap.618/2,law:Cap.371,EXTERNAL_REF,Cap. 371
art:Cap.618/2,law:Cap.204,EXTERNAL_REF,Cap. 204
art:Cap.618/2,art:Cap.618/24,INTERNAL_REF,
art:Cap.618/2,art:Cap.371/9,EXTERNAL_REF,Cap. 371
art:Cap.618/2,art:Cap.618/18,INTERNAL_REF,
art:Cap.618/2,law:Cap.376,EXTERNAL_REF,Cap. 376
art:Cap.618/2,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.618/2,art:Cap.618/3,INTERNAL_REF,
art:Cap.618/2,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.618/2,law:CommissionDelegatedRegulation(EU)2015/61,EXTERNAL_REF,Commission Delegated Regulation (EU) 2015/61
art:Cap.618/2,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.618/2,law:Cap.371,EXTERNAL_REF,Cap. 371
art:Cap.618/2,law:Cap.386,EXTERNAL_REF,Cap. 386
art:Cap.618/2,art:Cap.618/11,INTERNAL_REF,
art:Cap.618/2,law:Cap.371,EXTERNAL_REF,Cap. 371
art:Cap.618/3,art:Cap.618/7,INTERNAL_REF,
art:Cap.618/9,art:Cap.618/9,INTERNAL_REF,
art:Cap.618/9,art:Cap.386/320,EXTERNAL_REF,Cap. 386
art:Cap.618/9,law:S.L.601.03,EXTERNAL_REF,S.L. 601.03
art:Cap.618/9,art:Cap.618/9,INTERNAL_REF,
art:Cap.618/9,art:Cap.618/9,INTERNAL_REF,
art:Cap.618/9,art:Cap.618/9,INTERNAL_REF,
art:Cap.618/9,art:Cap.618/9,INTERNAL_REF,
art:Cap.618/10,art:Cap.618/10,INTERNAL_REF,
art:Cap.618/11,art:Cap.618/11,INTERNAL_REF,
art:Cap.618/11,art:Cap.618/11,INTERNAL_REF,
art:Cap.618/11,art:Cap.618/13,INTERNAL_REF,
art:Cap.618/11,art:CentralBankofMaltaAct(Cap.204)/17B,EXTERNAL_REF,Central Bank of Malta Act (Cap. 204)
art:Cap.618/11,art:TreatyonEuropeanUnion/13,EXTERNAL_REF,Treaty on European Union
art:Cap.618/14,art:Cap.618/14,INTERNAL_REF,
art:Cap.618/18,art:Cap.618/20,INTERNAL_REF,
art:Cap.618/19,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/19,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/19,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/19,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/20,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/20,art:Cap.618/19,INTERNAL_REF,
art:Cap.618/20,art:Cap.618/20,INTERNAL_REF,
art:Cap.618/20,art:Cap.618/20,INTERNAL_REF,
art:Cap.618/21,art:Cap.618/6,INTERNAL_REF,
art:Cap.618/21,art:Cap.618/7,INTERNAL_REF,
art:Cap.618/23,art:Cap.618/20,INTERNAL_REF,
art:Cap.618/26,art:Cap.618/26,INTERNAL_REF,
art:Cap.618/27,art:Cap.618/27,INTERNAL_REF,
art:Cap.618/29,art:Cap.618/29,INTERNAL_REF,
art:Cap.618/29,art:Cap.618/29,INTERNAL_REF,
art:Cap.618/30,art:Cap.330/21,EXTERNAL_REF,Cap. 330
art:Cap.618/30,law:Cap.330,EXTERNAL_REF,Cap. 330
art:Cap.618/30,art:Cap.618/30,INTERNAL_REF,
art:Cap.618/31,art:Cap.618/31,INTERNAL_REF,
art:Cap.618/31,art:Cap.618/31,INTERNAL_REF,
art:Cap.619/1,art:Cap.619/56,INTERNAL_REF,
art:Cap.619/2,art:Cap.619/5,INTERNAL_REF,
art:Cap.619/2,art:Cap.619/5,INTERNAL_REF,
art:Cap.619/2,art:Cap.619/5,INTERNAL_REF,
art:Cap.619/2,art:Cap.619/5,INTERNAL_REF,
art:Cap.619/2,art:Cap.619/6,INTERNAL_REF,
art:Cap.619/2,art:Cap.490/5,EXTERNAL_REF,Cap. 490
art:Cap.619/2,art:Cap.619/2,INTERNAL_REF,
art:Cap.619/6,art:Cap.619/Part II,INTERNAL_REF,
art:Cap.619/6,art:Cap.619/11,INTERNAL_REF,
art:Cap.619/6,art:Cap.619/6,INTERNAL_REF,
art:Cap.619/6,art:Cap.619/6,INTERNAL_REF,
art:Cap.619/6,art:Cap.619/6,INTERNAL_REF,
art:Cap.619/9,art:Cap.619/9,INTERNAL_REF,
art:Cap.619/10,art:Cap.619/5,INTERNAL_REF,
art:Cap.619/14,law:Cap.595,EXTERNAL_REF,Cap. 595
art:Cap.619/14,art:theConstitution/124,EXTERNAL_REF,the Constitution
art:Cap.619/14,law:Cap.9,EXTERNAL_REF,Cap. 9
art:Cap.619/15,art:Cap.619/15,INTERNAL_REF,
art:Cap.619/15,art:Cap.619/15,INTERNAL_REF,
art:Cap.619/20,art:Cap.619/15,INTERNAL_REF,
art:Cap.619/24,art:Cap.619/8,INTERNAL_REF,
art:Cap.619/24,law:Cap.601,EXTERNAL_REF,Cap. 601
art:Cap.619/26,art:Cap.373/12,EXTERNAL_REF,Cap. 373
art:Cap.619/26,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.619/26,art:Cap.373/12A,EXTERNAL_REF,Cap. 373
art:Cap.619/26,law:Cap.373,EXTERNAL_REF,Cap. 373
art:Cap.619/28,art:Cap.619/28,INTERNAL_REF,
art:Cap.619/28,art:Cap.619/28,INTERNAL_REF,
art:Cap.619/28,art:Cap.619/28,INTERNAL_REF,
art:Cap.619/28,art:Cap.619/28,INTERNAL_REF,
art:Cap.619/29,art:Cap.619/29,INTERNAL_REF,
art:Cap.619/32,art:Cap.619/31,INTERNAL_REF,
art:Cap.619/34,art:Cap.619/34,INTERNAL_REF,
art:Cap.619/35,art:Cap.619/34,INTERNAL_REF,
art:Cap.619/35,art:Cap.619/35,INTERNAL_REF,
art:Cap.619/35,art:Cap.619/35,INTERNAL_REF,
art:Cap.619/35,art:Cap.619/35,INTERNAL_REF,
art:Cap.619/35,law:Cap.12,EXTERNAL_REF,Cap. 12
art:Cap.619/35,art:Cap.619/34,INTERNAL_REF,
art:Cap.619/36,art:Cap.619/36,INTERNAL_REF,
art:Cap.619/38,law:Cap.377,EXTERNAL_REF,Cap. 377
art:Cap.619/40,art:Cap.619/40,INTERNAL_REF,
