id,label,type
reg:S.L.549.25/2,reg:S.L.549.25/2,unknown
reg:S.L.465.10/15,reg:S.L.465.10/15,unknown
reg:S.L.483.01/5,reg:S.L.483.01/5,unknown
reg:S.L.321.04/11,reg:S.L.321.04/11,unknown
art:Cap.335/41,art:Cap.335/41,article
reg:S.L.449.46/14,reg:S.L.449.46/14,unknown
art:Cap.345/37D,art:Cap.345/37D,article
art:Cap.13/93,art:Cap.13/93,article
art:Cap.512/Schedule II,art:Cap.512/Schedule II,article
reg:S.L.623.06/Sixth Schedule,reg:S.L.623.06/Sixth Schedule,unknown
art:Cap.234/85A,art:Cap.234/85A,article
reg:S.L.161.130/7,reg:S.L.161.130/7,unknown
art:Cap.584/14,art:Cap.584/14,article
reg:S.L.234.42/51,reg:S.L.234.42/51,unknown
reg:S.L.545.07/9,reg:S.L.545.07/9,unknown
reg:S.L.330.09/3,reg:S.L.330.09/3,unknown
reg:S.L.363.196/Schedule,reg:S.L.363.196/Schedule,unknown
reg:S.L.545.33/2,reg:S.L.545.33/2,unknown
reg:S.L.549.145/11,reg:S.L.549.145/11,unknown
art:Cap.545/24,art:Cap.545/24,article
law:LegalNotice409of2010,law:LegalNotice409of2010,law
law:S.L.487.07,law:S.L.487.07,law
art:DangerousDrugsOrdinance(Cap.101)/27,art:DangerousDrugsOrdinance(Cap.101)/27,article
reg:S.L.246.14/2,reg:S.L.246.14/2,unknown
art:Cap.551/22,art:Cap.551/22,article
reg:S.L.483.04/14,reg:S.L.483.04/14,unknown
reg:S.L.403.24/3,reg:S.L.403.24/3,unknown
art:Cap.16/673,art:Cap.16/673,article
art:Cap.581/79,art:Cap.581/79,article
reg:S.L.549.126/2,reg:S.L.549.126/2,unknown
reg:S.L.427.36/8,reg:S.L.427.36/8,unknown
reg:S.L.499.71/7,reg:S.L.499.71/7,unknown
reg:S.L.459.01/72,reg:S.L.459.01/72,unknown
art:Cap.12/895,art:Cap.12/895,article
reg:S.L.425.01/44,reg:S.L.425.01/44,unknown
law:Cap.113,law:Cap.113,law
reg:S.L.549.46/34,reg:S.L.549.46/34,unknown
reg:S.L.123.126/8,reg:S.L.123.126/8,unknown
reg:S.L.220.04/48,reg:S.L.220.04/48,unknown
reg:S.L.217.26/15,reg:S.L.217.26/15,unknown
reg:S.L.368.02/34,reg:S.L.368.02/34,unknown
reg:S.L.415.07/3,reg:S.L.415.07/3,unknown
law:InvestmentServicesActandBankingAct,law:InvestmentServicesActandBankingAct,law
reg:S.L.545.29/5,reg:S.L.545.29/5,unknown
reg:S.L.499.64/19,reg:S.L.499.64/19,unknown
reg:S.L.483.08/1,reg:S.L.483.08/1,unknown
reg:S.L.281.03/19,reg:S.L.281.03/19,unknown
reg:S.L.220.03/16,reg:S.L.220.03/16,unknown
art:Cap.232/7,art:Cap.232/7,article
reg:S.L.123.88/Schedule,reg:S.L.123.88/Schedule,unknown
reg:S.L.573.07/9,reg:S.L.573.07/9,unknown
reg:S.L.386.18/2,reg:S.L.386.18/2,unknown
reg:S.L.327.504/8,reg:S.L.327.504/8,unknown
reg:S.L.123.77/4,reg:S.L.123.77/4,unknown
art:MiFID/MiFIR/23,art:MiFID/MiFIR/23,article
reg:S.L.370.46/104b,reg:S.L.370.46/104b,unknown
reg:S.L.101.06/Schedule,reg:S.L.101.06/Schedule,unknown
reg:S.L.514.08/33,reg:S.L.514.08/33,unknown
art:Cap.9/310E,art:Cap.9/310E,article
law:L.D.216/92,law:L.D.216/92,law
art:Cap.16/648,art:Cap.16/648,article
art:Cap.454/25,art:Cap.454/25,article
reg:S.L.327.177/6A,reg:S.L.327.177/6A,unknown
reg:S.L.330.12/37,reg:S.L.330.12/37,unknown
reg:S.L.146.04/12,reg:S.L.146.04/12,unknown
reg:S.L.452.87/5,reg:S.L.452.87/5,unknown
reg:S.L.545.19/6,reg:S.L.545.19/6,unknown
reg:S.L.586.08/9,reg:S.L.586.08/9,unknown
art:Cap.480/47,art:Cap.480/47,article
reg:S.L.16/167,reg:S.L.16/167,unknown
law:Regulation(EU)715/2007,law:Regulation(EU)715/2007,law
art:Cap.16/555,art:Cap.16/555,article
art:Cap.456/2,art:Cap.456/2,article
art:CriminalCode(Cap.9)/649,art:CriminalCode(Cap.9)/649,article
art:Cap.16/49,art:Cap.16/49,article
reg:S.L.549.22/Table 2,reg:S.L.549.22/Table 2,unknown
law:EURegulation,law:EURegulation,law
reg:S.L.16/1543,reg:S.L.16/1543,unknown
reg:S.L.424.21/14,reg:S.L.424.21/14,unknown
art:Directive86/594/EEC/3,art:Directive86/594/EEC/3,article
law:Directive2007/65/EC,law:Directive2007/65/EC,law
reg:S.L.370.27/3,reg:S.L.370.27/3,unknown
art:Cap.583/38,art:Cap.583/38,article
reg:S.L.345.17/9,reg:S.L.345.17/9,unknown
reg:S.L.424.17/4,reg:S.L.424.17/4,unknown
reg:S.L.370.46/7,reg:S.L.370.46/7,unknown
art:Cap.486/22,art:Cap.486/22,article
art:Cap.354/26,art:Cap.354/26,article
art:Cap.392/VII,art:Cap.392/VII,article
reg:S.L.441.07/20,reg:S.L.441.07/20,unknown
reg:S.L.123.155/1,reg:S.L.123.155/1,unknown
art:Cap.626/38,art:Cap.626/38,article
reg:S.L.549.44/VI(a),reg:S.L.549.44/VI(a),unknown
art:Cap.237/109,art:Cap.237/109,article
reg:S.L.573.16/6,reg:S.L.573.16/6,unknown
reg:S.L.331.08/43A,reg:S.L.331.08/43A,unknown
reg:S.L.454.01/4,reg:S.L.454.01/4,unknown
reg:S.L.549.15/3,reg:S.L.549.15/3,unknown
art:Cap.442/13,art:Cap.442/13,article
art:MiCARegulation/29,art:MiCARegulation/29,article
reg:S.L.327.609/10,reg:S.L.327.609/10,unknown
reg:S.L.639.12/15,reg:S.L.639.12/15,unknown
reg:S.L.33.03/15,reg:S.L.33.03/15,unknown
art:Cap.379/17,art:Cap.379/17,article
art:CompaniesAct(Cap.386)/272,art:CompaniesAct(Cap.386)/272,article
reg:S.L.549.172/9,reg:S.L.549.172/9,unknown
reg:S.L.595.06/37,reg:S.L.595.06/37,unknown
art:Cap.552/16,art:Cap.552/16,article
reg:S.L.433.03/4E,reg:S.L.433.03/4E,unknown
art:Cap.101/30B,art:Cap.101/30B,article
reg:S.L.118.03/13,reg:S.L.118.03/13,unknown
reg:S.L.464.12/Second Schedule,reg:S.L.464.12/Second Schedule,unknown
reg:S.L.499.12/68,reg:S.L.499.12/68,unknown
art:Cap.77/4,art:Cap.77/4,article
art:Cap.335/3,art:Cap.335/3,article
art:Cap.628/this article,art:Cap.628/this article,article
"reg:S.L.234.38/Annex I, Part II 3B(c)","reg:S.L.234.38/Annex I, Part II 3B(c)",unknown
law:Regulation(EU)No1407/2013,law:Regulation(EU)No1407/2013,law
reg:S.L.601.05/82,reg:S.L.601.05/82,unknown
law:S.L.424.18,law:S.L.424.18,law
reg:S.L.371.22/16,reg:S.L.371.22/16,unknown
reg:S.L.409.18/3,reg:S.L.409.18/3,unknown
art:Cap.406/1,art:Cap.406/1,article
reg:S.L.639.05/16,reg:S.L.639.05/16,unknown
reg:S.L.428.03/4,reg:S.L.428.03/4,unknown
art:Cap.41/72,art:Cap.41/72,article
art:Cap.575/68,art:Cap.575/68,article
reg:S.L.427.58/2,reg:S.L.427.58/2,unknown
art:CompaniesAct(Cap.386)/232,art:CompaniesAct(Cap.386)/232,article
reg:S.L.327.501/2,reg:S.L.327.501/2,unknown
law:MentalHealthAct(Cap.525),law:MentalHealthAct(Cap.525),law
art:Cap.371/7B,art:Cap.371/7B,article
art:Cap.68/16,art:Cap.68/16,article
reg:S.L.327.465/3,reg:S.L.327.465/3,unknown
reg:S.L.128.04/4,reg:S.L.128.04/4,unknown
art:Cap.355/12,art:Cap.355/12,article
art:Cap.12/181A,art:Cap.12/181A,article
"reg:S.L.499.09/Fourteenth Schedule, paragraph 6","reg:S.L.499.09/Fourteenth Schedule, paragraph 6",unknown
reg:S.L.386.13/4,reg:S.L.386.13/4,unknown
art:Cap.234/326,art:Cap.234/326,article
law:CommissionImplementingDirective,law:CommissionImplementingDirective,law
reg:S.L.123.150/the Schedule,reg:S.L.123.150/the Schedule,unknown
reg:S.L.330.07/16,reg:S.L.330.07/16,unknown
reg:S.L.595.15/35,reg:S.L.595.15/35,unknown
art:Cap.567/2,art:Cap.567/2,article
reg:S.L.432.01/plans P.D.58_2002,reg:S.L.432.01/plans P.D.58_2002,unknown
art:Regulation(EU)2023/2854/30,art:Regulation(EU)2023/2854/30,article
reg:S.L.363.26/1,reg:S.L.363.26/1,unknown
reg:S.L.499.56/29A,reg:S.L.499.56/29A,unknown
reg:S.L.345.13/6,reg:S.L.345.13/6,unknown
art:Cap.363/40,art:Cap.363/40,article
reg:S.L.327.101/43,reg:S.L.327.101/43,unknown
reg:S.L.146.04/6,reg:S.L.146.04/6,unknown
reg:S.L.441.07/27,reg:S.L.441.07/27,unknown
reg:S.L.123.207/(b),reg:S.L.123.207/(b),unknown
art:Cap.331/7,art:Cap.331/7,article
reg:S.L.10.17/59,reg:S.L.10.17/59,unknown
reg:S.L.276.08/72,reg:S.L.276.08/72,unknown
reg:S.L.452.126/16,reg:S.L.452.126/16,unknown
reg:S.L.460.41/2,reg:S.L.460.41/2,unknown
reg:S.L.458.43/3,reg:S.L.458.43/3,unknown
law:EnvironmentalPermitting(ProcedureforApplicationandtheirDetermination)Regulations,law:EnvironmentalPermitting(ProcedureforApplicationandtheirDetermination)Regulations,law
reg:S.L.499.12/71,reg:S.L.499.12/71,unknown
reg:S.L.549.16/2C,reg:S.L.549.16/2C,unknown
law:MaltaEnterpriseCorporationAct,law:MaltaEnterpriseCorporationAct,law
reg:S.L.545.32/15,reg:S.L.545.32/15,unknown
reg:S.L.433.10/6,reg:S.L.433.10/6,unknown
reg:S.L.123.138/4,reg:S.L.123.138/4,unknown
reg:S.L.499.71/21,reg:S.L.499.71/21,unknown
reg:S.L.452.72/8,reg:S.L.452.72/8,unknown
reg:S.L.35.10/2,reg:S.L.35.10/2,unknown
art:Directive2012/30/EU/31,art:Directive2012/30/EU/31,article
reg:S.L.123.37/paragraph 4 of Article 11,reg:S.L.123.37/paragraph 4 of Article 11,unknown
law:Directive2014/29/EU,law:Directive2014/29/EU,law
art:Cap.291/11A,art:Cap.291/11A,article
art:Cap.597/118,art:Cap.597/118,article
reg:S.L.403.24/11,reg:S.L.403.24/11,unknown
law:CouncilRegulationEEC2407/92,law:CouncilRegulationEEC2407/92,law
art:PaymentAccountsDirective/23,art:PaymentAccountsDirective/23,article
art:Cap.445/18,art:Cap.445/18,article
art:Cap.466/5,art:Cap.466/5,article
reg:S.L.427.48/5,reg:S.L.427.48/5,unknown
reg:S.L.456.03/4,reg:S.L.456.03/4,unknown
reg:S.L.123.27/9,reg:S.L.123.27/9,unknown
reg:S.L.483.01/6,reg:S.L.483.01/6,unknown
reg:S.L.549.154/3,reg:S.L.549.154/3,unknown
law:LegalNotice154of2024,law:LegalNotice154of2024,law
reg:S.L.436.05/10,reg:S.L.436.05/10,unknown
reg:S.L.327.331/7,reg:S.L.327.331/7,unknown
art:Cap.12/233,art:Cap.12/233,article
art:Cap.513/23,art:Cap.513/23,article
reg:S.L.363.05/5,reg:S.L.363.05/5,unknown
reg:S.L.546.02/8,reg:S.L.546.02/8,unknown
"art:Cap.406/Fifth Schedule, Part Two, item 16(3)","art:Cap.406/Fifth Schedule, Part Two, item 16(3)",article
reg:S.L.123.168/5,reg:S.L.123.168/5,unknown
reg:S.L.65.33/67,reg:S.L.65.33/67,unknown
reg:S.L.365.11/109,reg:S.L.365.11/109,unknown
law:Directive83/189/EEC,law:Directive83/189/EEC,law
art:Cap.220/84,art:Cap.220/84,article
art:Cap.326/121B,art:Cap.326/121B,article
art:CRD/8,art:CRD/8,article
reg:S.L.370.51/5,reg:S.L.370.51/5,unknown
reg:S.L.480.03/7,reg:S.L.480.03/7,unknown
reg:S.L.123.95/11,reg:S.L.123.95/11,unknown
reg:S.L.458.37/4,reg:S.L.458.37/4,unknown
reg:S.L.55.09/5,reg:S.L.55.09/5,unknown
reg:S.L.601.05/76,reg:S.L.601.05/76,unknown
art:Cap.357/2,art:Cap.357/2,article
art:Cap.89/3,art:Cap.89/3,article
reg:S.L.499.01/76,reg:S.L.499.01/76,unknown
art:Cap.376/6,art:Cap.376/6,article
art:Cap.597/86,art:Cap.597/86,article
law:L.N.330of2008,law:L.N.330of2008,law
reg:S.L.452.87/4,reg:S.L.452.87/4,unknown
reg:S.L.406.01/First Schedule,reg:S.L.406.01/First Schedule,unknown
art:TFEU/139,art:TFEU/139,article
reg:S.L.65.33/(1),reg:S.L.65.33/(1),unknown
reg:S.L.35.09/4,reg:S.L.35.09/4,unknown
reg:S.L.433.27/25,reg:S.L.433.27/25,unknown
art:Cap.442/95,art:Cap.442/95,article
art:Cap.398/9,art:Cap.398/9,article
reg:S.L.327.304/1,reg:S.L.327.304/1,unknown
reg:S.L.514.08/26,reg:S.L.514.08/26,unknown
reg:S.L.452.50/12,reg:S.L.452.50/12,unknown
art:Cap.16/1592,art:Cap.16/1592,article
reg:S.L.327.160/9,reg:S.L.327.160/9,unknown
art:Cap.382/6,art:Cap.382/6,article
reg:S.L.16.10/4,reg:S.L.16.10/4,unknown
reg:S.L.499.16/the Schedule,reg:S.L.499.16/the Schedule,unknown
law:Directive(EU)2015/2392,law:Directive(EU)2015/2392,law
reg:S.L.594.18/9,reg:S.L.594.18/9,unknown
art:Cap.637/15,art:Cap.637/15,article
art:Cap.316/4,art:Cap.316/4,article
art:Cap.386/3,art:Cap.386/3,article
art:Cap.427/6,art:Cap.427/6,article
art:Cap.434/First Schedule,art:Cap.434/First Schedule,article
reg:S.L.276.08/6A,reg:S.L.276.08/6A,unknown
reg:S.L.16/56,reg:S.L.16/56,unknown
art:Regulation(EU)2019/6/58,art:Regulation(EU)2019/6/58,article
reg:S.L.439.18/6,reg:S.L.439.18/6,unknown
reg:S.L.573.16/2,reg:S.L.573.16/2,unknown
law:Regulation(EU)2018/1805,law:Regulation(EU)2018/1805,law
art:Cap.321/4,art:Cap.321/4,article
reg:S.L.327.624/7,reg:S.L.327.624/7,unknown
reg:S.L.403.17/25,reg:S.L.403.17/25,unknown
reg:S.L.363.238/2,reg:S.L.363.238/2,unknown
reg:S.L.451.03/12,reg:S.L.451.03/12,unknown
reg:S.L.601.03/34,reg:S.L.601.03/34,unknown
art:Cap.442/53,art:Cap.442/53,article
reg:S.L.123.144/1,reg:S.L.123.144/1,unknown
reg:S.L.441.07/47,reg:S.L.441.07/47,unknown
law:Regulation(EU)2016/1952oftheEuropeanParliamentandoftheCouncil,law:Regulation(EU)2016/1952oftheEuropeanParliamentandoftheCouncil,law
art:Cap.312/11,art:Cap.312/11,article
art:Cap.503/56,art:Cap.503/56,article
law:CouncilFrameworkDecision2005/212/JHA,law:CouncilFrameworkDecision2005/212/JHA,law
reg:S.L.331.01/2,reg:S.L.331.01/2,unknown
art:Cap.606/23,art:Cap.606/23,article
reg:S.L.427.109/7,reg:S.L.427.109/7,unknown
art:Cap.90/8,art:Cap.90/8,article
reg:S.L.460.23/2,reg:S.L.460.23/2,unknown
reg:S.L.549.166/6,reg:S.L.549.166/6,unknown
reg:S.L.234.47/8,reg:S.L.234.47/8,unknown
reg:S.L.427.70/20,reg:S.L.427.70/20,unknown
reg:S.L.16/1499,reg:S.L.16/1499,unknown
reg:S.L.281.07/these Principles,reg:S.L.281.07/these Principles,unknown
law:Directive2003/55/EC,law:Directive2003/55/EC,law
art:Cap.16/1484A,art:Cap.16/1484A,article
reg:S.L.327.413/3,reg:S.L.327.413/3,unknown
reg:S.L.499.09/63E,reg:S.L.499.09/63E,unknown
art:MediationAct(Cap.474)/34,art:MediationAct(Cap.474)/34,article
art:theConstitutionofMalta/118,art:theConstitutionofMalta/118,article
reg:S.L.545.37/1,reg:S.L.545.37/1,unknown
reg:S.L.437.39/4,reg:S.L.437.39/4,unknown
reg:S.L.104.08/2,reg:S.L.104.08/2,unknown
law:S.L.370.09,law:S.L.370.09,law
law:2001/18/EEC,law:2001/18/EEC,law
reg:S.L.452.94/4,reg:S.L.452.94/4,unknown
art:Cap.16/1948,art:Cap.16/1948,article
reg:S.L.409.22/4,reg:S.L.409.22/4,unknown
law:InvestmentServicesRules,law:InvestmentServicesRules,law
reg:S.L.427.44/5,reg:S.L.427.44/5,unknown
reg:S.L.123.172/24,reg:S.L.123.172/24,unknown
art:Cap.542/Arts Council Malta,art:Cap.542/Arts Council Malta,article
reg:S.L.31.18/2,reg:S.L.31.18/2,unknown
reg:S.L.217.28/2,reg:S.L.217.28/2,unknown
reg:S.L.433.08/Schedule III,reg:S.L.433.08/Schedule III,unknown
reg:S.L.499.43/2,reg:S.L.499.43/2,unknown
reg:S.L.123.106/15,reg:S.L.123.106/15,unknown
art:Cap.538/18,art:Cap.538/18,article
reg:S.L.220.03/3,reg:S.L.220.03/3,unknown
reg:S.L.483.02/3,reg:S.L.483.02/3,unknown
art:Cap.13/77,art:Cap.13/77,article
reg:S.L.427.10/section 11 of Schedule I,reg:S.L.427.10/section 11 of Schedule I,unknown
art:Cap.253/Second Schedule,art:Cap.253/Second Schedule,article
art:Cap.584/6,art:Cap.584/6,article
law:LegalNotice298of2008,law:LegalNotice298of2008,law
art:Cap.33/45A,art:Cap.33/45A,article
art:1992FundConvention/10,art:1992FundConvention/10,article
reg:S.L.549.100/Schedule V,reg:S.L.549.100/Schedule V,unknown
law:2014/87/Euratom,law:2014/87/Euratom,law
reg:S.L.327.486/6,reg:S.L.327.486/6,unknown
reg:S.L.460.08/6,reg:S.L.460.08/6,unknown
art:Cap.495/12,art:Cap.495/12,article
reg:S.L.318.24/2,reg:S.L.318.24/2,unknown
reg:S.L.545.33/19,reg:S.L.545.33/19,unknown
art:Cap.653/36,art:Cap.653/36,article
reg:S.L.449.19/3,reg:S.L.449.19/3,unknown
art:CouncilDirective90/539/EEC/2,art:CouncilDirective90/539/EEC/2,article
reg:S.L.427.29/27,reg:S.L.427.29/27,unknown
reg:S.L.542.02/4,reg:S.L.542.02/4,unknown
reg:S.L.549.68/13,reg:S.L.549.68/13,unknown
"reg:S.L.549.59/Schedule 1, Part I, Section A","reg:S.L.549.59/Schedule 1, Part I, Section A",unknown
reg:S.L.433.08/point 29,reg:S.L.433.08/point 29,unknown
reg:S.L.487.09/8,reg:S.L.487.09/8,unknown
art:Cap.445/69,art:Cap.445/69,article
reg:S.L.16/123,reg:S.L.16/123,unknown
reg:S.L.601.07/54,reg:S.L.601.07/54,unknown
reg:S.L.16/1372,reg:S.L.16/1372,unknown
reg:S.L.370.48/43,reg:S.L.370.48/43,unknown
reg:S.L.499.01/119,reg:S.L.499.01/119,unknown
reg:S.L.399.48/29,reg:S.L.399.48/29,unknown
art:Cap.370/21,art:Cap.370/21,article
art:Cap.585/64,art:Cap.585/64,article
reg:S.L.449.48/Seventh Schedule,reg:S.L.449.48/Seventh Schedule,unknown
reg:S.L.327.209/4,reg:S.L.327.209/4,unknown
reg:S.L.427.71/3,reg:S.L.427.71/3,unknown
reg:S.L.499.42/5,reg:S.L.499.42/5,unknown
"law:GovernmentGazetteofthe6thJanuary,1987","law:GovernmentGazetteofthe6thJanuary,1987",law
reg:S.L.371.05/11,reg:S.L.371.05/11,unknown
reg:S.L.425.17/1,reg:S.L.425.17/1,unknown
art:Cap.363/Fifth Schedule,art:Cap.363/Fifth Schedule,article
art:Cap.445/15,art:Cap.445/15,article
art:MISC.AnimalHealthRequirem/sub-rules (1) and (2),art:MISC.AnimalHealthRequirem/sub-rules (1) and (2),article
reg:S.L.350.07/4,reg:S.L.350.07/4,unknown
reg:S.L.427.24/5,reg:S.L.427.24/5,unknown
art:Cap.631/28,art:Cap.631/28,article
reg:S.L.601.05/16,reg:S.L.601.05/16,unknown
art:Cap.601/78,art:Cap.601/78,article
"reg:S.L.427.36/Schedule II, Part 1, Section A","reg:S.L.427.36/Schedule II, Part 1, Section A",unknown
art:Cap.258/7,art:Cap.258/7,article
reg:S.L.123.183/subparagraph a),reg:S.L.123.183/subparagraph a),unknown
art:Cap.399/27,art:Cap.399/27,article
art:Cap.424/26,art:Cap.424/26,article
reg:S.L.461.01/2,reg:S.L.461.01/2,unknown
reg:S.L.583.03/Fourth Schedule,reg:S.L.583.03/Fourth Schedule,unknown
reg:S.L.549.134/14,reg:S.L.549.134/14,unknown
art:Cap.647/20,art:Cap.647/20,article
art:Cap.41/11,art:Cap.41/11,article
reg:S.L.549.51/32,reg:S.L.549.51/32,unknown
reg:S.L.601.03/103,reg:S.L.601.03/103,unknown
reg:S.L.123.16/Schedule,reg:S.L.123.16/Schedule,unknown
reg:S.L.345.01/2,reg:S.L.345.01/2,unknown
reg:S.L.424.19/6,reg:S.L.424.19/6,unknown
reg:S.L.123.19/7,reg:S.L.123.19/7,unknown
art:Regulation(EU)2018/858/8,art:Regulation(EU)2018/858/8,article
reg:S.L.364.10/3,reg:S.L.364.10/3,unknown
reg:S.L.549.43/Schedule 15,reg:S.L.549.43/Schedule 15,unknown
reg:S.L.406.10/19,reg:S.L.406.10/19,unknown
law:TreatyontheNon-ProliferationofNuclearWeapons(Agreement78/164/Euratom),law:TreatyontheNon-ProliferationofNuclearWeapons(Agreement78/164/Euratom),law
reg:S.L.330.18/4,reg:S.L.330.18/4,unknown
reg:S.L.370.53/15,reg:S.L.370.53/15,unknown
reg:S.L.601.01/54,reg:S.L.601.01/54,unknown
art:Cap.646/27,art:Cap.646/27,article
law:Cap.65,law:Cap.65,law
art:Cap.58/16,art:Cap.58/16,article
reg:S.L.363.47/Schedule,reg:S.L.363.47/Schedule,unknown
art:Directive2008/9/EC/3,art:Directive2008/9/EC/3,article
art:Cap.36/49,art:Cap.36/49,article
art:Cap.63/8,art:Cap.63/8,article
reg:S.L.276.05/53,reg:S.L.276.05/53,unknown
reg:S.L.427.81/3,reg:S.L.427.81/3,unknown
reg:S.L.386.28/4,reg:S.L.386.28/4,unknown
art:Cap.474/15,art:Cap.474/15,article
art:Cap.591/42,art:Cap.591/42,article
art:Cap.246/4,art:Cap.246/4,article
reg:S.L.123.104/13,reg:S.L.123.104/13,unknown
reg:S.L.379.11/2,reg:S.L.379.11/2,unknown
reg:S.L.123.183/1,reg:S.L.123.183/1,unknown
reg:S.L.573.06/2,reg:S.L.573.06/2,unknown
law:NagoyaProtocolonAccesstoGeneticResourcesandtheFairandEquitableSharingofBenefitsArisingfromtheirUtilisationintheUnion,law:NagoyaProtocolonAccesstoGeneticResourcesandtheFairandEquitableSharingofBenefitsArisingfromtheirUtilisationintheUnion,law
reg:S.L.33.07/Schedule II,reg:S.L.33.07/Schedule II,unknown
reg:S.L.583.05/Part II,reg:S.L.583.05/Part II,unknown
reg:S.L.465.09/1,reg:S.L.465.09/1,unknown
reg:S.L.451.01/8,reg:S.L.451.01/8,unknown
art:theCRR/430,art:theCRR/430,article
reg:S.L.217.28/5,reg:S.L.217.28/5,unknown
reg:S.L.452.95/6,reg:S.L.452.95/6,unknown
reg:S.L.403.20/3,reg:S.L.403.20/3,unknown
art:theAct/6,art:theAct/6,article
law:Directive75/35/EEC,law:Directive75/35/EEC,law
art:MIFID/3,art:MIFID/3,article
reg:S.L.327.66/4,reg:S.L.327.66/4,unknown
reg:S.L.403.25/22,reg:S.L.403.25/22,unknown
reg:S.L.281.01/the Directive,reg:S.L.281.01/the Directive,unknown
reg:S.L.65.31/8,reg:S.L.65.31/8,unknown
law:EUCouncilRegulation(EC)1967/2006,law:EUCouncilRegulation(EC)1967/2006,law
reg:S.L.111.01/14,reg:S.L.111.01/14,unknown
art:Cap.353/3,art:Cap.353/3,article
reg:S.L.552.21/Schedule 1,reg:S.L.552.21/Schedule 1,unknown
reg:S.L.405.03/3,reg:S.L.405.03/3,unknown
reg:S.L.146.02/Fourth Schedule,reg:S.L.146.02/Fourth Schedule,unknown
reg:S.L.449.49/3,reg:S.L.449.49/3,unknown
reg:S.L.276.10/2,reg:S.L.276.10/2,unknown
art:Cap.560/2,art:Cap.560/2,article
art:Cap.641/23,art:Cap.641/23,article
law:ViennaConventiononDiplomaticRelationsof18April1961,law:ViennaConventiononDiplomaticRelationsof18April1961,law
reg:S.L.585.01/70,reg:S.L.585.01/70,unknown
reg:S.L.325.06/23,reg:S.L.325.06/23,unknown
law:LegalNotice130of2001,law:LegalNotice130of2001,law
reg:S.L.161.136/2,reg:S.L.161.136/2,unknown
reg:S.L.117.21/4,reg:S.L.117.21/4,unknown
art:Cap.251/8,art:Cap.251/8,article
art:Cap.101/24A,art:Cap.101/24A,article
art:NotarialProfessionandNotarialArchivesAct(Cap.55)/68,art:NotarialProfessionandNotarialArchivesAct(Cap.55)/68,article
reg:S.L.528.07/5,reg:S.L.528.07/5,unknown
art:Cap.217/Part III,art:Cap.217/Part III,article
reg:S.L.16/2115,reg:S.L.16/2115,unknown
reg:S.L.327.569/8,reg:S.L.327.569/8,unknown
art:Cap.123/50,art:Cap.123/50,article
law:InsuranceRules,law:InsuranceRules,law
reg:S.L.378.01/17,reg:S.L.378.01/17,unknown
reg:S.L.376.09/26,reg:S.L.376.09/26,unknown
reg:S.L.549.81/20,reg:S.L.549.81/20,unknown
art:Cap.191/38,art:Cap.191/38,article
law:Directive1999/93/EC,law:Directive1999/93/EC,law
reg:S.L.549.148/3,reg:S.L.549.148/3,unknown
reg:S.L.458.44/3,reg:S.L.458.44/3,unknown
reg:S.L.123.11/18,reg:S.L.123.11/18,unknown
reg:S.L.424.34/Schedule III,reg:S.L.424.34/Schedule III,unknown
reg:S.L.427.59/4,reg:S.L.427.59/4,unknown
art:Cap.233/7,art:Cap.233/7,article
art:CriminalCode(Cap.9)/83A,art:CriminalCode(Cap.9)/83A,article
art:Cap.638/10,art:Cap.638/10,article
reg:S.L.123.168/7,reg:S.L.123.168/7,unknown
art:Cap.12/258,art:Cap.12/258,article
art:Cap.319/7,art:Cap.319/7,article
reg:S.L.318.23/section 4,reg:S.L.318.23/section 4,unknown
law:HAA47/2011,law:HAA47/2011,law
art:Cap.13/514,art:Cap.13/514,article
reg:S.L.449.46/Part A of the Third Schedule,reg:S.L.449.46/Part A of the Third Schedule,unknown
law:S.L.542.42,law:S.L.542.42,law
reg:S.L.615.03/2,reg:S.L.615.03/2,unknown
reg:S.L.220.04/61,reg:S.L.220.04/61,unknown
reg:S.L.330.09/52,reg:S.L.330.09/52,unknown
reg:S.L.549.78/Schedule XIII,reg:S.L.549.78/Schedule XIII,unknown
art:Cap.16/1556,art:Cap.16/1556,article
reg:S.L.419.03/Fourth Schedule,reg:S.L.419.03/Fourth Schedule,unknown
law:PublicServiceManagementCode,law:PublicServiceManagementCode,law
art:Cap.586/43,art:Cap.586/43,article
art:Cap.12/Title XI of Book Third,art:Cap.12/Title XI of Book Third,article
art:Cap.77/(1),art:Cap.77/(1),article
reg:S.L.549.55/14,reg:S.L.549.55/14,unknown
art:Cap.445/28,art:Cap.445/28,article
reg:S.L.458.59/2,reg:S.L.458.59/2,unknown
reg:S.L.437.84/9A,reg:S.L.437.84/9A,unknown
"reg:S.L.424.27/Annex III, Part A","reg:S.L.424.27/Annex III, Part A",unknown
law:EECRegulation259/93,law:EECRegulation259/93,law
art:theAct/179,art:theAct/179,article
art:AdmissionRegulations/2,art:AdmissionRegulations/2,article
reg:S.L.594.01/17,reg:S.L.594.01/17,unknown
reg:S.L.363.143/First and Second Schedule,reg:S.L.363.143/First and Second Schedule,unknown
art:Cap.327/16,art:Cap.327/16,article
reg:S.L.123.172/15,reg:S.L.123.172/15,unknown
reg:S.L.234.55/D-1,reg:S.L.234.55/D-1,unknown
reg:S.L.16/1511,reg:S.L.16/1511,unknown
law:Directive71/118/EEC,law:Directive71/118/EEC,law
